id,song_played,time_played,user_id,user_sign_up_date,user_state
NFGLZWDXZW,Can't Buy Me Love,2015-06-01 20:22:04,32,2015-05-04,Wisconsin
YJYORRUXZX,Drive My Car,2015-06-01 18:58:39,162,2015-05-19,Tennessee
URLLXBDBYN,Back In the U.S.S.R.,2015-06-01 08:05:29,36,2015-05-04,Maryland
SNVTTAEKLW,Penny Lane,2015-06-02 08:15:52,25,2015-05-02,Ohio
BGXFNDDDOP,IN MY LIFE,2015-06-22 09:08:15,151,2015-05-18,Wisconsin
YFXFYAELMA,Come Together,2015-06-05 18:28:29,140,2015-05-17,New York
CJYRCNJGRW,I Am the Walrus,2015-06-27 17:08:32,40,2015-05-04,Texas
AQCRUOBHCD,Come Together,2015-06-18 20:15:24,119,2015-05-16,Oklahoma
IDQAJQXHOU,Eleanor Rigby,2015-06-01 22:17:39,41,2015-05-04,Florida
ARJAQUUPLC,Reprise / Day in the Life,2015-06-15 16:31:58,184,2015-05-20,Wisconsin
ZEALUVEIKR,I'm Down,2015-06-11 14:59:49,134,2015-05-16,Nebraska
VESQYLPLTR,Here Comes The Sun,2015-06-18 22:54:09,62,2015-05-07,California
MMBWCYAHEY,OH DARLING,2015-06-12 11:37:17,43,2015-05-04,Florida
WOTUIYXMQM,A Day In The Life,2015-06-07 22:06:00,43,2015-05-04,Florida
OGQMXYLTMZ,A Day In The Life,2015-06-28 12:49:49,194,2015-05-20,California
YVYMTRLNRO,I've Just Seen A Face,2015-06-26 20:16:12,22,2015-05-02,New York
THEFEJNPWZ,ANYTIME AT ALL,2015-06-05 11:58:43,76,2015-05-08,New York
ETMWODAEER,Let It Be,2015-06-21 22:05:05,51,2015-05-06,Pennsylvania
MILNZXTLEH,Hey Jude,2015-06-27 02:02:29,167,2015-05-19,Massachusetts
EDWRRIYMNX,Come Together,2015-06-18 18:02:58,182,2015-05-20,Oklahoma
YJBNKBNALE,Here Comes The Sun,2015-06-15 18:55:58,118,2015-05-16,Florida
DYMSFQMUWL,Get Back,2015-06-06 16:48:07,189,2015-05-20,Florida
KZUERYYLGM,Blackbird,2015-06-27 14:08:05,182,2015-05-20,Oklahoma
JDUUGVUYUN,IN MY LIFE,2015-06-12 18:32:12,182,2015-05-20,Oklahoma
SWMHPLFESO,"Ob-la-di, Ob-la-da",2015-06-06 22:12:06,182,2015-05-20,Oklahoma
BPRRHSKXLM,Hey Jude,2015-06-25 05:48:08,164,2015-05-19,Pennsylvania
VHJLEBVRYK,Things We Said Today,2015-06-14 20:04:52,60,2015-05-07,West Virginia
CWVUKMKOTH,The Ballad Of John And Yoko,2015-06-22 15:26:29,148,2015-05-18,Alabama
QQXGPYSWRB,Get Back,2015-06-16 12:42:49,163,2015-05-19,New York
QRGDGJEMLS,Here Comes The Sun,2015-06-25 13:19:39,55,2015-05-07,California
JPVVXBWSET,Birthday,2015-06-01 13:25:51,31,2015-05-04,Michigan
CMAKVIWHSO,Come Together,2015-06-21 12:03:49,110,2015-05-14,California
GHVCMAXAUA,Revolution,2015-06-22 23:35:33,172,2015-05-19,Minnesota
GJRXJCXHQO,Yesterday,2015-06-28 16:34:44,20,2015-05-02,Georgia
FXBTRDSVNQ,Back In the U.S.S.R.,2015-06-22 10:43:47,173,2015-05-19,Colorado
NAJCLOQSKL,Come Together,2015-06-23 08:13:10,128,2015-05-16,California
JDZQDUIBHM,While My Guitar Gently Weeps,2015-06-25 19:24:52,114,2015-05-14,Pennsylvania
RRAXKPRQVA,Come Together,2015-06-28 16:46:13,145,2015-05-18,New York
KZXPMVZQHA,Lucy In The Sky With Diamonds,2015-06-01 12:03:41,175,2015-05-19,Washington
XTEKOPNZUA,All You Need Is Love,2015-06-05 15:08:07,17,2015-05-02,Texas
KJIDMTGQJA,Sgt. Pepper's Lonely Hearts Club Band (Reprise),2015-06-06 22:16:26,125,2015-05-16,Washington
JVSJMKIVVF,While My Guitar Gently Weeps,2015-06-25 15:43:38,118,2015-05-16,Florida
WLQASKCBCI,Lovely Rita,2015-06-14 14:08:24,22,2015-05-02,New York
BYMKKKYBFY,Got To Get You Into My Life,2015-06-03 12:10:37,16,2015-05-02,Georgia
MIBZIULIQS,The Word,2015-06-15 14:25:16,176,2015-05-19,Missouri
YLYZLPKPIA,We Can Work It Out,2015-06-10 17:18:52,128,2015-05-16,California
MYVXDKKUPX,Sgt. Pepper/with A Little Help From My Friends,2015-06-27 15:03:12,134,2015-05-16,Nebraska
SPNKDUZZAY,Yesterday,2015-06-27 09:36:12,42,2015-05-04,New York
RWVCVSSULB,Helter Skelter,2015-06-06 11:26:14,95,2015-05-11,Missouri
MZIAXMXWJH,Day Tripper,2015-06-22 13:09:38,135,2015-05-17,North Dakota
ZFEESETBLO,Lucy In The Sky With Diamonds,2015-06-14 20:03:44,76,2015-05-08,New York
UAIZYXSQFS,She's Leaving Home,2015-06-25 20:04:54,34,2015-05-04,Kentucky
DVBRWQZUBF,A Day In The Life,2015-06-25 09:49:27,88,2015-05-10,California
PUEXKZGPIQ,Magical Mystery Tour,2015-06-13 12:53:55,55,2015-05-07,California
QDNTIKPLFO,Lucy In The Sky With Diamonds,2015-06-07 15:24:41,172,2015-05-19,Minnesota
MYQERZHWND,Revolution,2015-06-02 08:46:08,41,2015-05-04,Florida
FZEJCPJUXM,Get Back,2015-06-08 16:50:06,121,2015-05-16,California
UKWDUAUXWB,Paperback Writer,2015-06-25 18:38:02,176,2015-05-19,Missouri
QDZEJJPVCS,Let It Be,2015-06-08 12:33:56,47,2015-05-06,New York
DMUMZFVFYI,While My Guitar Gently Weeps,2015-06-28 18:17:10,68,2015-05-08,Florida
WNYCXOYATX,A Day In The Life,2015-06-24 20:54:42,42,2015-05-04,New York
WXGUKMRJTQ,Hello Goodbye,2015-06-28 15:39:49,123,2015-05-16,Texas
OFMBQNVZPX,I Am the Walrus,2015-06-23 16:13:17,171,2015-05-19,Illinois
BXGZMHWQRV,A Day In The Life,2015-06-26 15:59:36,175,2015-05-19,Washington
RWGTAFDETH,Revolution,2015-06-14 19:45:57,3,2015-05-01,Ohio
HJNCXRIVEL,Get Back,2015-06-24 07:44:00,10,2015-05-02,New York
HJVVAVXBYR,OH DARLING,2015-06-15 13:23:53,190,2015-05-20,West Virginia
RDIAVXLOPC,Revolution,2015-06-17 13:09:39,96,2015-05-12,South Carolina
YYKGKNXIDP,Revolution,2015-06-20 05:41:19,42,2015-05-04,New York
AVTNLZIPIU,Come Together,2015-06-08 20:44:19,95,2015-05-11,Missouri
RPFCNETNZZ,Hello Goodbye,2015-06-04 17:49:12,54,2015-05-07,Ohio
FKHMIHKUNK,Sgt. Pepper/with A Little Help From My Friends,2015-06-09 12:31:15,188,2015-05-20,New York
HVKKPKDVYQ,While My Guitar Gently Weeps,2015-06-21 18:25:31,74,2015-05-08,Maryland
GQJOQSEPOP,Back In the U.S.S.R.,2015-06-22 10:35:10,76,2015-05-08,New York
BJMIIDTXAC,Hello Goodbye,2015-06-21 19:26:41,135,2015-05-17,North Dakota
AFFCCHMVPG,Something,2015-06-26 09:17:14,15,2015-05-02,Massachusetts
WPXCYZCCVY,Eleanor Rigby,2015-06-13 22:42:50,198,2015-05-20,Texas
LWSKHXBELU,Let It Be,2015-06-02 23:28:49,77,2015-05-08,New York
ZTRSUPFGKU,With a Little Help From My Friends,2015-06-25 05:35:20,13,2015-05-02,Michigan
RWQPEJNTXC,Eight Days A Week,2015-06-11 04:04:49,5,2015-05-01,Alabama
QEEPRKMCNQ,Revolution,2015-06-26 09:13:54,47,2015-05-06,New York
MBEWBTOLTX,Hey Jude,2015-06-07 19:19:50,200,2015-05-20,North Carolina
FBDBEQUDGE,Revolution,2015-06-19 14:16:44,96,2015-05-12,South Carolina
VXDZVAIODN,Come Together,2015-06-01 19:05:42,155,2015-05-19,Texas
MBCPKKBLCN,Lucy In The Sky With Diamonds,2015-06-10 16:50:16,18,2015-05-02,Maryland
YOZSYZFMHD,Get Back,2015-06-22 12:23:55,137,2015-05-17,Wisconsin
ZKPIDLKGIT,Yellow Submarine,2015-06-05 19:38:35,67,2015-05-08,New York
FLCCVVRPSE,Lady Madonna,2015-06-19 14:06:35,72,2015-05-08,California
GNPZRSTICE,OH DARLING,2015-06-04 11:21:31,171,2015-05-19,Illinois
SDHNREATNM,A Day In The Life,2015-06-08 19:49:17,14,2015-05-02,Ohio
SZWRICADUV,Hey Jude,2015-06-08 13:20:27,25,2015-05-02,Ohio
EFNFCDZPHT,Lucy In The Sky With Diamonds,2015-06-05 18:45:58,125,2015-05-16,Washington
CQWKNBYBXS,Something,2015-06-18 13:45:12,70,2015-05-08,Tennessee
WIVXKVPDQL,Lucy In The Sky With Diamonds,2015-06-18 18:15:50,140,2015-05-17,New York
YLVZJCPZXM,I've Just Seen A Face,2015-06-17 11:20:51,18,2015-05-02,Maryland
QDVRQCQGNS,Hello Goodbye,2015-06-08 15:32:22,91,2015-05-10,North Carolina
KKLMKARWJH,YOUR MOTHER SHOULD KNOW,2015-06-21 17:15:42,172,2015-05-19,Minnesota
SVSMKHISGJ,Blackbird,2015-06-04 11:29:42,164,2015-05-19,Pennsylvania
GCBGLQTEJY,Let It Be,2015-06-09 17:25:18,106,2015-05-12,Alaska
WBVPHQJDHQ,IN MY LIFE,2015-06-14 16:14:44,99,2015-05-12,Illinois
ALIOOLQZTX,Come Together,2015-06-10 13:26:12,152,2015-05-18,Texas
PMXHLKRAXV,A Day In The Life,2015-06-20 01:44:16,75,2015-05-08,Texas
JSEOJQTJGB,Here Comes The Sun,2015-06-11 14:27:34,143,2015-05-17,New Jersey
FIEJFEOAUZ,Get Back,2015-06-02 14:03:55,68,2015-05-08,Florida
LDFXTXEMQI,When I'm 64,2015-06-06 18:25:15,176,2015-05-19,Missouri
TNCHOOBKYC,Come Together,2015-06-22 17:51:04,164,2015-05-19,Pennsylvania
OWXWFONONN,Hello Goodbye,2015-06-20 15:54:32,150,2015-05-18,Oregon
WCNSSLVWPS,Lucy In The Sky With Diamonds,2015-06-12 11:41:10,187,2015-05-20,Ohio
KWBCPDQWJN,Day Tripper,2015-06-25 15:37:27,96,2015-05-12,South Carolina
KVQAWOLWAT,Come Together,2015-06-06 18:04:18,18,2015-05-02,Maryland
JIRWUBRLCR,Sgt. Pepper/a Day In The Life,2015-06-26 12:47:23,138,2015-05-17,Alabama
BRGEFMDHHH,Revolution,2015-06-22 15:22:13,73,2015-05-08,Illinois
MZNRQULZOC,I Feel Fine,2015-06-04 17:33:41,14,2015-05-02,Ohio
TYFIIQIWYA,While My Guitar Gently Weeps,2015-06-07 19:03:31,148,2015-05-18,Alabama
EGLHEWGLCM,Hello Goodbye,2015-06-13 05:26:25,111,2015-05-14,Massachusetts
TGQYOLVZXD,Yesterday,2015-06-22 19:55:22,16,2015-05-02,Georgia
UGBSDBSVNW,Get Back,2015-06-04 21:20:16,39,2015-05-04,California
UNKYHJPORH,Come Together,2015-06-24 14:39:26,34,2015-05-04,Kentucky
LHVOTDDJWB,Come Together,2015-06-14 22:28:13,105,2015-05-12,Arizona
HTHXSZIMSK,We Can Work It Out,2015-06-12 20:21:56,144,2015-05-18,Virginia
SOSQAMHRRQ,Wild Honey Pie,2015-06-14 17:12:01,88,2015-05-10,California
XRFTNZKFZB,We Can Work It Out,2015-06-09 19:23:39,88,2015-05-10,California
OMGHCYGBGD,OH DARLING,2015-06-18 09:21:01,121,2015-05-16,California
BQBHHWLLFP,Hey Jude,2015-06-14 11:02:39,88,2015-05-10,California
SIJMLKNNEL,I Am the Walrus,2015-06-15 20:09:38,67,2015-05-08,New York
SHWFNVCJML,I've Just Seen A Face,2015-06-11 18:35:51,99,2015-05-12,Illinois
DMDANRAFED,Lucy In The Sky With Diamonds,2015-06-08 12:03:44,153,2015-05-18,Indiana
VEOHHVWITX,Come Together,2015-06-01 12:25:26,116,2015-05-15,Indiana
CKUQWDTLFJ,Yesterday,2015-06-21 17:52:03,41,2015-05-04,Florida
KOCRFJSLAQ,Come Together,2015-06-06 15:01:43,104,2015-05-12,Texas
KBLJHZGTCH,A Hard Day's Night,2015-06-22 15:14:10,42,2015-05-04,New York
JEMSOOMFBX,Come Together,2015-06-08 11:38:41,113,2015-05-14,Georgia
LEYQVVDGCW,Come Together,2015-06-12 20:20:16,106,2015-05-12,Alaska
OKGIWLCAQL,We Can Work It Out,2015-06-01 18:24:34,107,2015-05-13,New York
ACVEPFIGNL,Help!,2015-06-15 19:56:39,51,2015-05-06,Pennsylvania
YTRYOVLNYG,Something,2015-06-06 10:22:18,114,2015-05-14,Pennsylvania
VWTMRWUPWU,"Ob-la-di, Ob-la-da",2015-06-20 21:34:16,169,2015-05-19,Kentucky
RKQQBNTZJO,Lucy In The Sky With Diamonds,2015-06-17 17:15:41,162,2015-05-19,Tennessee
XASUMLHXLZ,Revolution,2015-06-15 09:03:31,179,2015-05-19,New York
QQWHKOMOQV,Revolution,2015-06-14 20:26:46,84,2015-05-09,Florida
BADTPRYDCG,Come Together,2015-06-20 15:09:07,15,2015-05-02,Massachusetts
GSJSEWCYIG,While My Guitar Gently Weeps,2015-06-04 20:23:15,52,2015-05-07,New York
RSFDDFEVJV,A Day In The Life,2015-06-15 14:20:47,19,2015-05-02,New York
HCBGXEBVVQ,With a Little Help From My Friends,2015-06-22 15:40:18,120,2015-05-16,Georgia
ZJGMUTPWCA,Revolution,2015-06-18 12:00:19,173,2015-05-19,Colorado
SKPUEXPKRB,Twist and Shout,2015-06-05 13:38:54,158,2015-05-19,North Carolina
KHBYYLXPXE,Back In the U.S.S.R.,2015-06-09 17:20:37,134,2015-05-16,Nebraska
OTZMAYXHVG,Hey Jude,2015-06-01 18:26:15,12,2015-05-02,New York
VHELGQWZCB,Revolution,2015-06-26 16:30:33,42,2015-05-04,New York
VQYMMDBNPN,YOUR MOTHER SHOULD KNOW,2015-06-26 16:02:18,173,2015-05-19,Colorado
YPFFTKXZYL,While My Guitar Gently Weeps,2015-06-12 14:54:02,52,2015-05-07,New York
TTGJYKYNBR,Penny Lane,2015-06-26 16:05:36,87,2015-05-09,California
WGQKWFADEZ,Let It Be,2015-06-03 22:41:18,169,2015-05-19,Kentucky
MVWVLIVEUT,Here Comes The Sun,2015-06-18 11:06:39,159,2015-05-19,California
CAELRBUURW,I'll Follow The Sun,2015-06-25 23:05:59,198,2015-05-20,Texas
IVZHDSBYPG,With a Little Help From My Friends,2015-06-05 22:57:06,175,2015-05-19,Washington
JDTWYBNBZO,Hello Goodbye,2015-06-01 09:02:45,47,2015-05-06,New York
SIGCAEYKFR,Hey Jude,2015-06-11 18:14:06,148,2015-05-18,Alabama
JGFOFCZXMA,Get Back,2015-06-21 07:45:08,49,2015-05-06,Ohio
RUAQGCVITQ,Come Together,2015-06-25 19:03:15,112,2015-05-14,California
BOJFTUKYQA,Revolution,2015-06-02 20:02:02,164,2015-05-19,Pennsylvania
ZJMYWVLNXO,OH DARLING,2015-06-01 13:30:02,6,2015-05-01,New Jersey
XFJNPGHLGI,Across The Universe,2015-06-26 19:02:16,98,2015-05-12,Mississippi
WTNAHTSQOT,Come Together,2015-06-09 21:30:11,181,2015-05-20,Colorado
WEPOOTHPIX,"Ob-la-di, Ob-la-da",2015-06-01 18:46:27,20,2015-05-02,Georgia
NNBACOXXGC,Revolution,2015-06-04 16:26:31,140,2015-05-17,New York
RIQBYCEPMS,Come Together,2015-06-09 09:00:02,185,2015-05-20,New York
YXGYZIGCQR,I Want You (She's So Heavy),2015-06-27 11:00:29,13,2015-05-02,Michigan
XUUKPYJZDT,Get Back,2015-06-22 16:21:09,165,2015-05-19,Idaho
VFYHGPHUJC,While My Guitar Gently Weeps,2015-06-06 11:10:47,123,2015-05-16,Texas
QLXCOKKBFP,Ticket to Ride,2015-06-20 20:40:02,178,2015-05-19,Iowa
NLQTDGYIIS,Birthday,2015-06-03 12:52:49,188,2015-05-20,New York
XHTTUMTSMC,Come Together,2015-06-19 20:26:24,159,2015-05-19,California
JMEJFPMSXW,Golden Slumbers,2015-06-19 21:42:05,27,2015-05-02,New York
KUZLROIVON,Back In the U.S.S.R.,2015-06-12 15:00:29,161,2015-05-19,Pennsylvania
TGATMXQGDZ,A Day In The Life,2015-06-01 19:18:04,3,2015-05-01,Ohio
RADXEUJWEU,Get Back,2015-06-05 13:44:08,54,2015-05-07,Ohio
MJESHKWAVN,OH DARLING,2015-06-17 20:13:03,67,2015-05-08,New York
QHHNVPNPEY,Reprise / Day in the Life,2015-06-08 17:41:52,26,2015-05-02,Mississippi
JKKTSZCBUS,I've Just Seen A Face,2015-06-04 19:04:20,169,2015-05-19,Kentucky
NMNIFVDVOH,A Day In The Life,2015-06-08 06:48:57,141,2015-05-17,Ohio
CUQOFHKGUO,Let It Be,2015-06-26 16:20:22,147,2015-05-18,Texas
NKPEBEBUYQ,I've Just Seen A Face,2015-06-01 16:14:13,185,2015-05-20,New York
LYLSARYFJY,Get Back,2015-06-07 20:06:23,84,2015-05-09,Florida
EZZNQLJZDR,Golden Slumbers,2015-06-13 16:50:51,189,2015-05-20,Florida
IGWMSSAKCI,Revolution,2015-06-11 16:05:41,33,2015-05-04,Minnesota
PJAMRPYGKH,When I'm 64,2015-06-09 14:04:21,185,2015-05-20,New York
WZEXWVYYFM,You Never Give Me Your Money,2015-06-19 05:07:44,105,2015-05-12,Arizona
PLITVXEIQA,A Hard Day's Night,2015-06-11 13:44:43,89,2015-05-10,Alabama
DARRDEPBGY,Here Comes The Sun,2015-06-10 17:29:31,169,2015-05-19,Kentucky
BVKEZWSFHR,Back In the U.S.S.R.,2015-06-11 01:51:34,36,2015-05-04,Maryland
JZCQFGOESE,Get Back,2015-06-15 11:07:48,126,2015-05-16,Illinois
UXIZYASOFP,Sgt. Pepper's Lonely Hearts Club Band (Reprise),2015-06-09 05:11:20,140,2015-05-17,New York
FSLIAKIBJR,Sgt. Pepper's Lonely Hearts Club Band (Reprise),2015-06-15 14:13:20,114,2015-05-14,Pennsylvania
PAVSJWXEVG,A Day In The Life,2015-06-26 09:37:57,26,2015-05-02,Mississippi
QOQTJHSMAT,Lucy In The Sky With Diamonds,2015-06-04 21:14:54,189,2015-05-20,Florida
CIBYHKKIRT,"Ob-la-di, Ob-la-da",2015-06-01 21:29:50,12,2015-05-02,New York
IJNZUTFYIE,Lucy In The Sky With Diamonds,2015-06-27 11:59:07,194,2015-05-20,California
ZDJRVDORXF,The Ballad Of John And Yoko,2015-06-19 12:59:03,42,2015-05-04,New York
IUEJMMCHNI,Birthday,2015-06-08 21:35:06,169,2015-05-19,Kentucky
IKIYHZWDRZ,Come Together,2015-06-05 12:58:16,171,2015-05-19,Illinois
VFYDQGUPCK,Hello Goodbye,2015-06-24 10:52:10,161,2015-05-19,Pennsylvania
GHBXMKLRXM,Reprise / Day in the Life,2015-06-12 18:13:11,19,2015-05-02,New York
OAVGFTGTSV,IT WON'T BE LONG,2015-06-08 13:30:15,131,2015-05-16,Illinois
RXJDIXKMLD,While My Guitar Gently Weeps,2015-06-12 09:43:46,192,2015-05-20,California
DSVQQIMVZT,OH DARLING,2015-06-15 15:08:24,20,2015-05-02,Georgia
KZOHMMOKVI,Back In the U.S.S.R.,2015-06-28 07:05:42,25,2015-05-02,Ohio
YUVFEQEJEL,Ticket to Ride,2015-06-01 14:12:46,97,2015-05-12,California
MWDRZESZWG,While My Guitar Gently Weeps,2015-06-03 13:54:56,171,2015-05-19,Illinois
AZJJDCPXFN,Get Back,2015-06-26 19:43:22,37,2015-05-04,Pennsylvania
VIXRZKENVR,While My Guitar Gently Weeps,2015-06-07 17:40:47,6,2015-05-01,New Jersey
JPKRWDSEHE,A Day In The Life,2015-06-18 10:44:28,53,2015-05-07,New Jersey
YAFPJAXPTU,Sgt. Pepper's Lonely Hearts Club Band (Reprise),2015-06-05 19:47:15,79,2015-05-09,Tennessee
XFMLFKAIVQ,Revolution,2015-06-21 10:21:46,37,2015-05-04,Pennsylvania
XSIGFGFDUY,Lucy In The Sky With Diamonds,2015-06-28 18:07:10,126,2015-05-16,Illinois
JQRDTOPKWN,Hey Jude,2015-06-09 09:08:18,41,2015-05-04,Florida
CWAGDUTXDK,Yellow Submarine,2015-06-15 18:23:03,169,2015-05-19,Kentucky
RAQSZMBBWQ,We Can Work It Out,2015-06-15 07:22:58,99,2015-05-12,Illinois
WKSLBGOVGX,Back In the U.S.S.R.,2015-06-23 13:50:15,188,2015-05-20,New York
VFXWEXHAAY,Back In the U.S.S.R.,2015-06-04 17:25:07,87,2015-05-09,California
MTOVIQIIZC,And Your Bird Can Sing,2015-06-25 12:27:40,18,2015-05-02,Maryland
XRVPGIOWMX,With a Little Help From My Friends,2015-06-22 11:07:04,35,2015-05-04,New Jersey
RFRPNGTHPB,Sgt. Pepper's Lonely Hearts Club Band,2015-06-25 18:22:26,62,2015-05-07,California
IOARYYKUVM,Get Back,2015-06-06 13:35:39,30,2015-05-03,North Carolina
ADXMEBHGAJ,OH DARLING,2015-06-20 23:09:52,180,2015-05-20,Louisiana
UENFYAUWLJ,With a Little Help From My Friends,2015-06-21 12:27:42,70,2015-05-08,Tennessee
JKEJHLLQOC,Revolution,2015-06-13 15:28:30,14,2015-05-02,Ohio
ICQBSUAAWF,Got To Get You Into My Life,2015-06-08 20:27:04,49,2015-05-06,Ohio
LGUHWBKGMM,Help!,2015-06-24 15:51:29,119,2015-05-16,Oklahoma
HKMSMEDEJY,Sgt. Pepper/with A Little Help From My Friends,2015-06-19 03:48:58,131,2015-05-16,Illinois
ZLJXHJWTZJ,I Am the Walrus,2015-06-04 16:40:41,43,2015-05-04,Florida
NDQWOCONTW,Strawberry Fields Forever,2015-06-08 17:26:26,55,2015-05-07,California
YCKYNRDACL,Strawberry Fields Forever,2015-06-07 12:32:22,55,2015-05-07,California
TFNYWTCDTF,SHE'S A WOMAN,2015-06-13 11:30:43,119,2015-05-16,Oklahoma
XSZFXAQXSR,Revolution,2015-06-25 10:26:44,41,2015-05-04,Florida
WCYYISCCUO,Reprise / Day in the Life,2015-06-04 12:53:02,163,2015-05-19,New York
MKHHTPZZRK,Let It Be,2015-06-16 15:33:45,18,2015-05-02,Maryland
NUEDINTFHB,Come Together,2015-06-26 15:03:30,101,2015-05-12,Louisiana
NCFQLAHCFW,A Day In The Life,2015-06-27 12:45:23,54,2015-05-07,Ohio
IAQRWIAWDH,Let It Be,2015-06-25 17:19:28,69,2015-05-08,New York
FHGNHEAVVN,Back In the U.S.S.R.,2015-06-24 14:50:50,188,2015-05-20,New York
VKPDGHYYEX,Come Together,2015-06-07 09:11:10,55,2015-05-07,California
ZZPIJJRUTI,Get Back,2015-06-04 22:26:06,192,2015-05-20,California
UHSNDZTACQ,A Day In The Life,2015-06-01 17:01:01,44,2015-05-04,California
LWFXAIKFJQ,OH DARLING,2015-06-13 17:57:26,151,2015-05-18,Wisconsin
VTMRVQQNUI,A Day In The Life,2015-06-25 16:19:21,72,2015-05-08,California
LCAUGSXHFD,While My Guitar Gently Weeps,2015-06-07 10:15:28,159,2015-05-19,California
HSNJRWLBWZ,Get Back,2015-06-21 00:03:37,180,2015-05-20,Louisiana
OXEFFTPHGP,Get Back,2015-06-15 14:29:11,135,2015-05-17,North Dakota
AMMTONOAVO,Sgt. Pepper/with A Little Help From My Friends,2015-06-07 17:21:19,101,2015-05-12,Louisiana
MSWXZTMYES,A Day In The Life,2015-06-26 15:49:58,34,2015-05-04,Kentucky
PNBDGFLPLS,Revolution,2015-06-13 12:13:00,185,2015-05-20,New York
AFBEKWUBCZ,Come Together,2015-06-13 16:26:23,176,2015-05-19,Missouri
UCZRGZFPYF,Let It Be,2015-06-19 20:24:54,45,2015-05-05,Illinois
AFXTQXUWYK,Yesterday,2015-06-23 10:48:33,130,2015-05-16,Michigan
OVUJAOOINR,Revolution,2015-06-10 23:47:48,35,2015-05-04,New Jersey
EBTXBSJDJX,Paperback Writer,2015-06-20 17:17:16,88,2015-05-10,California
HXKBAFAZJB,Hello Goodbye,2015-06-22 11:58:37,148,2015-05-18,Alabama
WYVIDODXXF,When I'm 64,2015-06-15 13:42:06,30,2015-05-03,North Carolina
ALAATKHEPH,Rocky Raccoon,2015-06-27 17:51:42,148,2015-05-18,Alabama
VFTTWOQWUR,I Feel Fine,2015-06-05 14:36:36,156,2015-05-19,New York
WAREMJQHOV,Come Together,2015-06-02 09:04:43,68,2015-05-08,Florida
BHEWQANRQA,Paperback Writer,2015-06-18 17:06:44,171,2015-05-19,Illinois
JNEYXFXCBI,Got To Get You Into My Life,2015-06-15 13:23:02,46,2015-05-06,Pennsylvania
MNWZPTXRIC,Here Comes The Sun,2015-06-23 13:05:54,104,2015-05-12,Texas
VSMEDPYMID,Hello Goodbye,2015-06-22 20:21:03,173,2015-05-19,Colorado
NAYSBGFNXJ,A Day In The Life,2015-06-26 12:13:47,42,2015-05-04,New York
LOGVONBLLO,Come Together,2015-06-03 10:41:25,33,2015-05-04,Minnesota
OTUHUDXXIS,From Me To You,2015-06-19 20:25:15,86,2015-05-09,Georgia
UHQSTNBEMC,Get Back,2015-06-04 17:26:06,57,2015-05-07,Pennsylvania
KSNVYWKSMU,Get Back,2015-06-05 18:57:44,165,2015-05-19,Idaho
TDOBVDJOIO,Come Together,2015-06-19 15:11:15,106,2015-05-12,Alaska
YZVLUZMJDV,Reprise / Day in the Life,2015-06-17 16:15:15,20,2015-05-02,Georgia
SBHHFJVUXD,Lucy In The Sky With Diamonds,2015-06-25 07:48:06,94,2015-05-11,South Carolina
RPFJIBYHZO,Birthday,2015-06-28 08:19:00,72,2015-05-08,California
ETSVXHTHRE,While My Guitar Gently Weeps,2015-06-06 19:40:01,40,2015-05-04,Texas
NWUIDWBZAM,You Never Give Me Your Money,2015-06-17 18:02:56,159,2015-05-19,California
YOUIAKHBNO,Hello Goodbye,2015-06-09 23:41:47,151,2015-05-18,Wisconsin
NAFPTJWVDO,Eight Days A Week,2015-06-28 21:37:34,113,2015-05-14,Georgia
MVLJFCTVEO,IN MY LIFE,2015-06-11 09:41:41,133,2015-05-16,Wisconsin
QFJSTAKSJA,Back In the U.S.S.R.,2015-06-18 09:58:51,60,2015-05-07,West Virginia
LMSSBAZQGB,Reprise / Day in the Life,2015-06-08 14:01:54,179,2015-05-19,New York
GKCCRWXIQR,GIRL,2015-06-18 14:40:46,35,2015-05-04,New Jersey
MSASNCNMLM,Let It Be,2015-06-27 20:05:59,151,2015-05-18,Wisconsin
SMGAYIXQCZ,Back In the U.S.S.R.,2015-06-27 17:53:56,76,2015-05-08,New York
ZPRATGKZMO,A Day In The Life,2015-06-12 15:13:38,35,2015-05-04,New Jersey
YAUQKBODQC,Here Comes The Sun,2015-06-05 21:10:18,150,2015-05-18,Oregon
WPUVASKELE,Please Please Me,2015-06-27 14:37:08,30,2015-05-03,North Carolina
QJVRJCPKWQ,Let It Be,2015-06-06 06:39:50,41,2015-05-04,Florida
MCIKLEUNPM,Get Back,2015-06-11 06:06:56,107,2015-05-13,New York
WKROLUUIPH,Revolution,2015-06-26 09:04:03,124,2015-05-16,Arkansas
UGVHQEPJGG,Two Of Us,2015-06-10 22:13:50,42,2015-05-04,New York
MONMASDOFW,Come Together,2015-06-18 21:21:04,152,2015-05-18,Texas
KNEIRYZCIH,Get Back,2015-06-01 12:21:24,29,2015-05-03,Utah
ZTBMMJWOXA,The Ballad Of John And Yoko,2015-06-03 08:41:50,65,2015-05-08,Texas
EQHKTIMZNU,Get Back,2015-06-23 21:21:07,62,2015-05-07,California
PKPVYEMPFW,Revolution,2015-06-19 14:15:03,141,2015-05-17,Ohio
RONZZQPSNU,With a Little Help From My Friends,2015-06-14 15:51:09,183,2015-05-20,Georgia
HQPVMNZNGW,Get Back,2015-06-12 18:41:07,179,2015-05-19,New York
